Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
165.515000,ExampleTwo,Fill,990,B,-1,3414.00,GFD,0.68,3413.00,3414.00,-3284.26,2,-1,127.74,55.76,24.18,294,295
165.515000,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3414.00,128.24,1,-1,127.24,55.76,24.18,294,295
165.515000,ExampleTwo,Insert,991,S,1,3415.00,GFD,0.00,3413.00,3414.00,128.24,1,-1,127.24,55.76,24.18,294,295
165.750000,ExampleOne,Tick,,,,,,0.00,3414.00,3414.00,530.66,-101,101,530.66,93.84,618.88,352,251
165.750000,ExampleTwo,Tick,,,,,,0.00,3414.00,3414.00,128.24,1,-1,128.24,55.76,24.18,294,295
165.750000,TraderOne,Tick,,,,,,0.00,3414.00,3414.00,5.30,2,-2,5.30,1.70,22.00,1,3
165.750000,ExampleTwo,Insert,992,B,1,3414.00,GFD,0.00,3414.00,3414.00,128.24,1,-1,128.24,55.76,24.18,294,295
165.750000,ExampleTwo,Fill,992,B,-1,3411.00,GFD,0.68,3414.00,3411.00,-3283.44,1,0,130.56,56.44,24.18,295,295
165.750000,ExampleTwo,Hedge,,S,1,3413.50,,0.00,3414.00,3411.00,130.06,0,0,130.06,56.44,24.18,295,295
165.852314,ExampleTwo,Fill,991,S,-1,3415.00,GFD,-0.34,3413.00,3415.00,3545.40,0,-1,130.40,56.10,24.18,295,296
165.852314,ExampleTwo,Hedge,,B,1,3413.50,,0.00,3413.00,3415.00,131.90,1,-1,129.90,56.10,24.18,295,296
166.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3415.00,530.66,-101,101,732.66,93.84,618.88,352,251
166.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3415.00,131.90,1,-1,129.90,56.10,24.18,295,296
166.000000,TraderOne,Tick,,,,,,0.00,3413.00,3415.00,5.30,2,-2,1.30,1.70,22.00,1,3
166.015000,ExampleTwo,Insert,993,B,1,3414.00,GFD,0.00,3413.00,3415.00,131.90,1,-1,129.90,56.10,24.18,295,296
166.015000,ExampleTwo,Fill,993,B,-1,3411.00,GFD,0.68,3413.00,3411.00,-3279.78,1,0,133.22,56.78,24.18,296,296
166.015000,ExampleTwo,Hedge,,S,1,3413.50,,0.00,3413.00,3411.00,133.72,0,0,133.72,56.78,24.18,296,296
166.015000,ExampleTwo,Insert,994,S,1,3415.00,GFD,0.00,3413.00,3411.00,133.72,0,0,133.72,56.78,24.18,296,296
166.250000,ExampleOne,Tick,,,,,,0.00,3414.00,3413.00,530.66,-101,101,429.66,93.84,618.88,352,251
166.250000,ExampleTwo,Tick,,,,,,0.00,3414.00,3413.00,133.72,0,0,133.72,56.78,24.18,296,296
166.250000,TraderOne,Tick,,,,,,0.00,3414.00,3413.00,5.30,2,-2,7.30,1.70,22.00,1,3
166.250000,ExampleTwo,Cancel,994,S,-1,3415.00,GFD,0.00,3414.00,3413.00,133.72,0,0,133.72,56.78,24.18,296,296
166.250000,ExampleTwo,Insert,995,B,1,3413.00,GFD,0.00,3414.00,3413.00,133.72,0,0,133.72,56.78,24.18,296,296
166.250000,ExampleTwo,Fill,995,B,-1,3413.00,GFD,0.68,3414.00,3413.00,-3279.96,0,1,133.04,57.46,24.18,297,296
166.250000,ExampleTwo,Hedge,,S,1,3413.50,,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.250000,ExampleTwo,Insert,996,S,1,3414.00,GFD,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.500000,ExampleOne,Tick,,,,,,0.00,3414.00,3413.00,530.66,-101,101,429.66,93.84,618.88,352,251
166.500000,ExampleTwo,Tick,,,,,,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.500000,TraderOne,Tick,,,,,,0.00,3414.00,3413.00,5.30,2,-2,7.30,1.70,22.00,1,3
166.515000,ExampleTwo,Cancel,996,S,-1,3414.00,GFD,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.515000,ExampleTwo,Insert,997,B,1,3412.00,GFD,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.515000,ExampleTwo,Insert,998,S,1,3413.00,GFD,0.00,3414.00,3413.00,133.54,-1,1,132.54,57.46,24.18,297,296
166.750000,ExampleOne,Tick,,,,,,0.00,3416.00,3413.00,530.66,-101,101,227.66,93.84,808.00,352,251
166.750000,ExampleTwo,Tick,,,,,,0.00,3416.00,3413.00,133.54,-1,1,130.54,57.46,24.18,297,296
166.750000,TraderOne,Tick,,,,,,0.00,3416.00,3413.00,5.30,2,-2,11.30,1.70,22.00,1,3
166.750000,ExampleTwo,Cancel,997,B,-1,3412.00,GFD,0.00,3416.00,3413.00,133.54,-1,1,130.54,57.46,24.18,297,296
166.750000,ExampleTwo,Cancel,998,S,-1,3413.00,GFD,0.00,3416.00,3413.00,133.54,-1,1,130.54,57.46,24.18,297,296
166.750000,ExampleTwo,Insert,999,B,1,3414.00,GFD,0.00,3416.00,3413.00,133.54,-1,1,130.54,57.46,24.18,297,296
166.750000,ExampleTwo,Fill,999,B,-1,3413.00,GFD,0.68,3416.00,3413.00,-3280.14,-1,2,129.86,58.14,24.18,298,296
166.750000,ExampleTwo,Hedge,,S,1,3415.50,,0.00,3416.00,3413.00,135.36,-2,2,129.36,58.14,24.18,298,296
166.750000,ExampleTwo,Insert,1000,S,1,3415.00,GFD,0.00,3416.00,3413.00,135.36,-2,2,129.36,58.14,24.18,298,296
167.000000,ExampleOne,Tick,,,,,,0.00,3417.00,3413.00,530.66,-101,101,126.66,93.84,909.00,352,251
167.000000,ExampleTwo,Tick,,,,,,0.00,3417.00,3413.00,135.36,-2,2,127.36,58.14,24.18,298,296
167.000000,TraderOne,Tick,,,,,,0.00,3417.00,3413.00,5.30,2,-2,13.30,1.70,22.00,1,3
167.015000,ExampleTwo,Insert,1001,B,1,3414.00,GFD,0.00,3417.00,3413.00,135.36,-2,2,127.36,58.14,24.18,298,296
167.015000,ExampleTwo,Fill,1001,B,-1,3414.00,GFD,0.68,3417.00,3414.00,-3279.32,-2,3,128.68,58.82,24.18,299,296
167.015000,ExampleTwo,Hedge,,S,1,3416.50,,0.00,3417.00,3414.00,137.18,-3,3,128.18,58.82,24.18,299,296
167.250000,ExampleOne,Tick,,,,,,0.00,3416.00,3414.00,530.66,-101,101,328.66,93.84,909.00,352,251
167.250000,ExampleTwo,Tick,,,,,,0.00,3416.00,3414.00,137.18,-3,3,131.18,58.82,24.18,299,296
167.250000,TraderOne,Tick,,,,,,0.00,3416.00,3414.00,5.30,2,-2,9.30,1.70,22.00,1,3
167.265000,ExampleTwo,Cancel,1000,S,-1,3415.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,131.18,58.82,24.18,299,296
167.265000,ExampleTwo,Insert,1002,B,1,3413.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,131.18,58.82,24.18,299,296
167.265000,ExampleTwo,Insert,1003,S,1,3414.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,131.18,58.82,24.18,299,296
167.500000,ExampleOne,Tick,,,,,,0.00,3417.00,3414.00,530.66,-101,101,227.66,93.84,909.00,352,251
167.500000,ExampleTwo,Tick,,,,,,0.00,3417.00,3414.00,137.18,-3,3,128.18,58.82,24.18,299,296
167.500000,TraderOne,Tick,,,,,,0.00,3417.00,3414.00,5.30,2,-2,11.30,1.70,22.00,1,3
167.500000,ExampleTwo,Cancel,1002,B,-1,3413.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,128.18,58.82,24.18,299,296
167.500000,ExampleTwo,Cancel,1003,S,-1,3414.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,128.18,58.82,24.18,299,296
167.500000,ExampleTwo,Insert,1004,B,1,3414.00,GFD,0.00,3417.00,3414.00,137.18,-3,3,128.18,58.82,24.18,299,296
167.500000,ExampleTwo,Fill,1004,B,-1,3414.00,GFD,0.68,3417.00,3414.00,-3277.50,-3,4,127.50,59.50,24.18,300,296
167.500000,ExampleTwo,Hedge,,S,1,3417.50,,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
167.500000,ExampleTwo,Insert,1005,S,1,3415.00,GFD,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
167.750000,ExampleOne,Tick,,,,,,0.00,3417.00,3414.00,530.66,-101,101,227.66,93.84,909.00,352,251
167.750000,ExampleTwo,Tick,,,,,,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
167.750000,TraderOne,Tick,,,,,,0.00,3417.00,3414.00,5.30,2,-2,11.30,1.70,22.00,1,3
167.750000,ExampleTwo,Cancel,1005,S,-1,3415.00,GFD,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
167.750000,ExampleTwo,Insert,1006,B,1,3413.00,GFD,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
167.750000,ExampleTwo,Insert,1007,S,1,3414.00,GFD,0.00,3417.00,3414.00,140.00,-4,4,128.00,59.50,24.18,300,296
168.000000,ExampleOne,Tick,,,,,,0.00,3417.00,3413.00,530.66,-101,101,126.66,93.84,909.00,352,251
168.000000,ExampleTwo,Tick,,,,,,0.00,3417.00,3413.00,140.00,-4,4,124.00,59.50,24.18,300,296
168.000000,TraderOne,Tick,,,,,,0.00,3417.00,3413.00,5.30,2,-2,13.30,1.70,22.00,1,3
168.015000,ExampleTwo,Cancel,1006,B,-1,3413.00,GFD,0.00,3417.00,3413.00,140.00,-4,4,124.00,59.50,24.18,300,296
168.015000,ExampleTwo,Cancel,1007,S,-1,3414.00,GFD,0.00,3417.00,3413.00,140.00,-4,4,124.00,59.50,24.18,300,296
168.015000,ExampleTwo,Insert,1008,B,1,3412.00,GFD,0.00,3417.00,3413.00,140.00,-4,4,124.00,59.50,24.18,300,296
168.015000,ExampleTwo,Insert,1009,S,1,3413.00,GFD,0.00,3417.00,3413.00,140.00,-4,4,124.00,59.50,24.18,300,296
168.015000,ExampleTwo,Fill,1009,S,-1,3413.00,GFD,0.68,3417.00,3413.00,3552.32,-4,3,123.32,60.18,24.18,300,297
168.015000,ExampleTwo,Hedge,,B,1,3416.50,,0.00,3417.00,3413.00,135.82,-3,3,123.82,60.18,24.18,300,297
168.250000,ExampleOne,Tick,,,,,,0.00,3417.00,3414.00,530.66,-101,101,227.66,93.84,909.00,352,251
168.250000,ExampleTwo,Tick,,,,,,0.00,3417.00,3414.00,135.82,-3,3,126.82,60.18,24.18,300,297
168.250000,TraderOne,Tick,,,,,,0.00,3417.00,3414.00,5.30,2,-2,11.30,1.70,22.00,1,3
168.250000,ExampleTwo,Cancel,1008,B,-1,3412.00,GFD,0.00,3417.00,3414.00,135.82,-3,3,126.82,60.18,24.18,300,297
168.250000,ExampleTwo,Insert,1010,B,1,3413.00,GFD,0.00,3417.00,3414.00,135.82,-3,3,126.82,60.18,24.18,300,297
168.250000,ExampleTwo,Insert,1011,S,1,3414.00,GFD,0.00,3417.00,3414.00,135.82,-3,3,126.82,60.18,24.18,300,297
168.250000,ExampleTwo,Fill,1011,S,-1,3415.00,GFD,0.68,3417.00,3415.00,3550.14,-3,2,129.14,60.86,24.18,300,298
168.250000,ExampleTwo,Hedge,,B,1,3416.50,,0.00,3417.00,3415.00,133.64,-2,2,129.64,60.86,24.18,300,298
168.500000,ExampleOne,Tick,,,,,,0.00,3417.00,3417.00,530.66,-101,101,530.66,93.84,909.00,352,251
168.500000,ExampleTwo,Tick,,,,,,0.00,3417.00,3417.00,133.64,-2,2,133.64,60.86,24.18,300,298
168.500000,TraderOne,Tick,,,,,,0.00,3417.00,3417.00,5.30,2,-2,5.30,1.70,22.00,1,3
168.515000,ExampleTwo,Cancel,1010,B,-1,3413.00,GFD,0.00,3417.00,3417.00,133.64,-2,2,133.64,60.86,24.18,300,298
168.515000,ExampleTwo,Insert,1012,B,1,3414.00,GFD,0.00,3417.00,3417.00,133.64,-2,2,133.64,60.86,24.18,300,298
168.515000,ExampleTwo,Insert,1013,S,1,3415.00,GFD,0.00,3417.00,3417.00,133.64,-2,2,133.64,60.86,24.18,300,298
168.515000,ExampleTwo,Fill,1013,S,-1,3415.00,GFD,0.68,3417.00,3415.00,3547.96,-2,1,128.96,61.54,24.18,300,299
168.515000,ExampleTwo,Hedge,,B,1,3416.50,,0.00,3417.00,3415.00,131.46,-1,1,129.46,61.54,24.18,300,299
168.750000,ExampleOne,Tick,,,,,,0.00,3417.00,3415.00,530.66,-101,101,328.66,93.84,909.00,352,251
168.750000,ExampleTwo,Tick,,,,,,0.00,3417.00,3415.00,131.46,-1,1,129.46,61.54,24.18,300,299
168.750000,TraderOne,Tick,,,,,,0.00,3417.00,3415.00,5.30,2,-2,9.30,1.70,22.00,1,3
168.750000,ExampleTwo,Cancel,1012,B,-1,3414.00,GFD,0.00,3417.00,3415.00,131.46,-1,1,129.46,61.54,24.18,300,299
168.750000,ExampleTwo,Insert,1014,B,1,3415.00,GFD,0.00,3417.00,3415.00,131.46,-1,1,129.46,61.54,24.18,300,299
168.750000,ExampleTwo,Insert,1015,S,1,3416.00,GFD,0.00,3417.00,3415.00,131.46,-1,1,129.46,61.54,24.18,300,299
169.000000,ExampleOne,Tick,,,,,,0.00,3415.00,3415.00,530.66,-101,101,530.66,93.84,909.00,352,251
169.000000,ExampleTwo,Tick,,,,,,0.00,3415.00,3415.00,131.46,-1,1,131.46,61.54,24.18,300,299
169.000000,TraderOne,Tick,,,,,,0.00,3415.00,3415.00,5.30,2,-2,5.30,1.70,22.00,1,3
169.000000,ExampleTwo,Cancel,1014,B,-1,3415.00,GFD,0.00,3415.00,3415.00,131.46,-1,1,131.46,61.54,24.18,300,299
169.015000,ExampleTwo,Cancel,1015,S,-1,3416.00,GFD,0.00,3415.00,3415.00,131.46,-1,1,131.46,61.54,24.18,300,299
169.015000,ExampleTwo,Insert,1016,B,1,3414.00,GFD,0.00,3415.00,3415.00,131.46,-1,1,131.46,61.54,24.18,300,299
169.015000,ExampleTwo,Insert,1017,S,1,3415.00,GFD,0.00,3415.00,3415.00,131.46,-1,1,131.46,61.54,24.18,300,299
169.015000,ExampleTwo,Fill,1017,S,-1,3415.00,GFD,0.68,3415.00,3415.00,3545.78,-1,0,130.78,62.22,24.18,300,300
169.015000,ExampleTwo,Hedge,,B,1,3415.50,,0.00,3415.00,3415.00,130.28,0,0,130.28,62.22,24.18,300,300
169.250000,ExampleOne,Tick,,,,,,0.00,3417.00,3417.00,530.66,-101,101,530.66,93.84,909.00,352,251
169.250000,ExampleTwo,Tick,,,,,,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.250000,TraderOne,Tick,,,,,,0.00,3417.00,3417.00,5.30,2,-2,5.30,1.70,22.00,1,3
169.250000,ExampleTwo,Cancel,1016,B,-1,3414.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.250000,ExampleTwo,Insert,1018,B,1,3416.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.250000,ExampleTwo,Insert,1019,S,1,3417.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.500000,ExampleOne,Tick,,,,,,0.00,3417.00,3417.00,530.66,-101,101,530.66,93.84,909.00,352,251
169.500000,ExampleTwo,Tick,,,,,,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.500000,TraderOne,Tick,,,,,,0.00,3417.00,3417.00,5.30,2,-2,5.30,1.70,22.00,1,3
169.750000,ExampleOne,Tick,,,,,,0.00,3417.00,3417.00,530.66,-101,101,530.66,93.84,909.00,352,251
169.750000,ExampleTwo,Tick,,,,,,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
169.750000,TraderOne,Tick,,,,,,0.00,3417.00,3417.00,5.30,2,-2,5.30,1.70,22.00,1,3
170.000000,ExampleOne,Tick,,,,,,0.00,3417.00,3417.00,530.66,-101,101,530.66,93.84,909.00,352,251
170.000000,ExampleTwo,Tick,,,,,,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
170.000000,TraderOne,Tick,,,,,,0.00,3417.00,3417.00,5.30,2,-2,5.30,1.70,22.00,1,3
170.000000,ExampleTwo,Cancel,1018,B,-1,3416.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
170.000000,ExampleTwo,Cancel,1019,S,-1,3417.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
170.000000,ExampleTwo,Insert,1020,B,1,3417.00,GFD,0.00,3417.00,3417.00,130.28,0,0,130.28,62.22,24.18,300,300
170.000000,ExampleTwo,Fill,1020,B,-1,3417.00,GFD,0.68,3417.00,3417.00,-3287.40,0,1,129.60,62.90,24.18,301,300
170.000000,ExampleTwo,Hedge,,S,1,3417.50,,0.00,3417.00,3417.00,130.10,-1,1,130.10,62.90,24.18,301,300
170.000000,ExampleTwo,Insert,1021,S,1,3418.00,GFD,0.00,3417.00,3417.00,130.10,-1,1,130.10,62.90,24.18,301,300
170.250000,ExampleOne,Tick,,,,,,0.00,3418.00,3416.00,530.66,-101,101,328.66,93.84,909.00,352,251
170.250000,ExampleTwo,Tick,,,,,,0.00,3418.00,3416.00,130.10,-1,1,128.10,62.90,24.18,301,300
170.250000,TraderOne,Tick,,,,,,0.00,3418.00,3416.00,5.30,2,-2,9.30,1.70,22.00,1,3
170.250000,ExampleTwo,Cancel,1021,S,-1,3418.00,GFD,0.00,3418.00,3416.00,130.10,-1,1,128.10,62.90,24.18,301,300
170.250000,ExampleTwo,Insert,1022,B,1,3416.00,GFD,0.00,3418.00,3416.00,130.10,-1,1,128.10,62.90,24.18,301,300
170.250000,ExampleTwo,Insert,1023,S,1,3417.00,GFD,0.00,3418.00,3416.00,130.10,-1,1,128.10,62.90,24.18,301,300
170.500000,ExampleOne,Tick,,,,,,0.00,3418.00,3416.00,530.66,-101,101,328.66,93.84,909.00,352,251
170.500000,ExampleTwo,Tick,,,,,,0.00,3418.00,3416.00,130.10,-1,1,128.10,62.90,24.18,301,300
170.500000,TraderOne,Tick,,,,,,0.00,3418.00,3416.00,5.30,2,-2,9.30,1.70,22.00,1,3
170.603940,ExampleTwo,Fill,1022,B,-1,3416.00,GFD,-0.34,3418.00,3416.00,-3285.56,-1,2,128.44,62.56,24.18,302,300
170.603940,ExampleTwo,Hedge,,S,1,3417.50,,0.00,3418.00,3416.00,131.94,-2,2,127.94,62.56,24.18,302,300
170.750000,ExampleOne,Tick,,,,,,0.00,3418.00,3415.00,530.66,-101,101,227.66,93.84,909.00,352,251
170.750000,ExampleTwo,Tick,,,,,,0.00,3418.00,3415.00,131.94,-2,2,125.94,62.56,24.18,302,300
170.750000,TraderOne,Tick,,,,,,0.00,3418.00,3415.00,5.30,2,-2,11.30,1.70,22.00,1,3
170.750000,ExampleTwo,Cancel,1023,S,-1,3417.00,GFD,0.00,3418.00,3415.00,131.94,-2,2,125.94,62.56,24.18,302,300
170.750000,ExampleTwo,Insert,1024,B,1,3415.00,GFD,0.00,3418.00,3415.00,131.94,-2,2,125.94,62.56,24.18,302,300
170.750000,ExampleTwo,Insert,1025,S,1,3416.00,GFD,0.00,3418.00,3415.00,131.94,-2,2,125.94,62.56,24.18,302,300
170.757408,ExampleTwo,Fill,1025,S,-1,3416.00,GFD,-0.34,3418.00,3416.00,3548.28,-2,1,128.28,62.22,24.18,302,301
170.757408,ExampleTwo,Hedge,,B,1,3417.50,,0.00,3418.00,3416.00,130.78,-1,1,128.78,62.22,24.18,302,301
171.000000,ExampleOne,Tick,,,,,,0.00,3419.00,3417.00,530.66,-101,101,328.66,93.84,909.00,352,251
171.000000,ExampleTwo,Tick,,,,,,0.00,3419.00,3417.00,130.78,-1,1,128.78,62.22,24.18,302,301
171.000000,TraderOne,Tick,,,,,,0.00,3419.00,3417.00,5.30,2,-2,9.30,1.70,22.00,1,3
171.000000,ExampleTwo,Cancel,1024,B,-1,3415.00,GFD,0.00,3419.00,3417.00,130.78,-1,1,128.78,62.22,24.18,302,301
171.000000,ExampleTwo,Insert,1026,B,1,3417.00,GFD,0.00,3419.00,3417.00,130.78,-1,1,128.78,62.22,24.18,302,301
171.000000,ExampleTwo,Fill,1026,B,-1,3417.00,GFD,0.68,3419.00,3417.00,-3286.90,-1,2,128.10,62.90,24.18,303,301
171.000000,ExampleTwo,Hedge,,S,1,3418.50,,0.00,3419.00,3417.00,131.60,-2,2,127.60,62.90,24.18,303,301
171.000000,ExampleTwo,Insert,1027,S,1,3418.00,GFD,0.00,3419.00,3417.00,131.60,-2,2,127.60,62.90,24.18,303,301
171.250000,ExampleOne,Tick,,,,,,0.00,3419.00,3417.00,530.66,-101,101,328.66,93.84,909.00,352,251
171.250000,ExampleTwo,Tick,,,,,,0.00,3419.00,3417.00,131.60,-2,2,127.60,62.90,24.18,303,301
171.250000,TraderOne,Tick,,,,,,0.00,3419.00,3417.00,5.30,2,-2,9.30,1.70,22.00,1,3
171.265000,ExampleTwo,Insert,1028,B,1,3417.00,GFD,0.00,3419.00,3417.00,131.60,-2,2,127.60,62.90,24.18,303,301
171.265000,ExampleTwo,Fill,1028,B,-1,3417.00,GFD,0.68,3419.00,3417.00,-3286.08,-2,3,126.92,63.58,24.18,304,301
171.265000,ExampleTwo,Hedge,,S,1,3419.50,,0.00,3419.00,3417.00,133.42,-3,3,127.42,63.58,24.18,304,301
171.500000,ExampleOne,Tick,,,,,,0.00,3420.00,3417.00,530.66,-101,101,227.66,93.84,909.00,352,251
171.500000,ExampleTwo,Tick,,,,,,0.00,3420.00,3417.00,133.42,-3,3,124.42,63.58,24.18,304,301
171.500000,TraderOne,Tick,,,,,,0.00,3420.00,3417.00,5.30,2,-2,11.30,1.70,22.00,1,3
171.500000,ExampleTwo,Cancel,1027,S,-1,3418.00,GFD,0.00,3420.00,3417.00,133.42,-3,3,124.42,63.58,24.18,304,301
171.500000,ExampleTwo,Insert,1029,B,1,3416.00,GFD,0.00,3420.00,3417.00,133.42,-3,3,124.42,63.58,24.18,304,301
171.500000,ExampleTwo,Insert,1030,S,1,3417.00,GFD,0.00,3420.00,3417.00,133.42,-3,3,124.42,63.58,24.18,304,301
171.750000,ExampleOne,Tick,,,,,,0.00,3421.00,3417.00,530.66,-101,101,126.66,93.84,909.00,352,251
171.750000,ExampleTwo,Tick,,,,,,0.00,3421.00,3417.00,133.42,-3,3,121.42,63.58,24.18,304,301
171.750000,TraderOne,Tick,,,,,,0.00,3421.00,3417.00,5.30,2,-2,13.30,1.70,22.00,1,3
171.750000,ExampleTwo,Cancel,1029,B,-1,3416.00,GFD,0.00,3421.00,3417.00,133.42,-3,3,121.42,63.58,24.18,304,301
171.750000,ExampleTwo,Cancel,1030,S,-1,3417.00,GFD,0.00,3421.00,3417.00,133.42,-3,3,121.42,63.58,24.18,304,301
171.750000,ExampleTwo,Insert,1031,B,1,3417.00,GFD,0.00,3421.00,3417.00,133.42,-3,3,121.42,63.58,24.18,304,301
171.750000,ExampleTwo,Fill,1031,B,-1,3417.00,GFD,0.68,3421.00,3417.00,-3284.26,-3,4,120.74,64.26,24.18,305,301
171.750000,ExampleTwo,Hedge,,S,1,3420.50,,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
171.750000,ExampleTwo,Insert,1032,S,1,3418.00,GFD,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
172.000000,ExampleOne,Tick,,,,,,0.00,3421.00,3417.00,530.66,-101,101,126.66,93.84,909.00,352,251
172.000000,ExampleTwo,Tick,,,,,,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
172.000000,TraderOne,Tick,,,,,,0.00,3421.00,3417.00,5.30,2,-2,13.30,1.70,22.00,1,3
172.015000,ExampleTwo,Cancel,1032,S,-1,3418.00,GFD,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
172.015000,ExampleTwo,Insert,1033,B,1,3416.00,GFD,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
172.015000,ExampleTwo,Insert,1034,S,1,3417.00,GFD,0.00,3421.00,3417.00,136.24,-4,4,120.24,64.26,24.18,305,301
172.051414,ExampleTwo,Fill,1033,B,-1,3416.00,GFD,-0.34,3421.00,3416.00,-3279.42,-4,5,116.58,63.92,24.18,306,301
172.051414,ExampleTwo,Hedge,,S,1,3420.50,,0.00,3421.00,3416.00,141.08,-5,5,116.08,63.92,24.18,306,301
172.250000,ExampleOne,Tick,,,,,,0.00,3421.00,3415.00,530.66,-101,101,-75.34,93.84,1111.00,352,251
172.250000,ExampleTwo,Tick,,,,,,0.00,3421.00,3415.00,141.08,-5,5,111.08,63.92,24.18,306,301
172.250000,TraderOne,Tick,,,,,,0.00,3421.00,3415.00,5.30,2,-2,17.30,1.70,22.00,1,3
172.250000,ExampleTwo,Cancel,1034,S,-1,3417.00,GFD,0.00,3421.00,3415.00,141.08,-5,5,111.08,63.92,24.18,306,301
172.250000,ExampleTwo,Insert,1035,B,1,3415.00,GFD,0.00,3421.00,3415.00,141.08,-5,5,111.08,63.92,24.18,306,301
172.250000,ExampleTwo,Insert,1036,S,1,3416.00,GFD,0.00,3421.00,3415.00,141.08,-5,5,111.08,63.92,24.18,306,301
172.500000,ExampleOne,Tick,,,,,,0.00,3421.00,3415.00,530.66,-101,101,-75.34,93.84,1111.00,352,251
172.500000,ExampleTwo,Tick,,,,,,0.00,3421.00,3415.00,141.08,-5,5,111.08,63.92,24.18,306,301
172.500000,TraderOne,Tick,,,,,,0.00,3421.00,3415.00,5.30,2,-2,17.30,1.70,22.00,1,3
172.600000,ExampleTwo,Fill,1036,S,-1,3416.00,GFD,-0.34,3421.00,3416.00,3557.42,-5,4,116.42,63.58,24.18,306,302
172.600000,ExampleTwo,Hedge,,B,1,3420.50,,0.00,3421.00,3416.00,136.92,-4,4,116.92,63.58,24.18,306,302
172.750000,ExampleOne,Tick,,,,,,0.00,3421.00,3416.00,530.66,-101,101,25.66,93.84,1111.00,352,251
172.750000,ExampleTwo,Tick,,,,,,0.00,3421.00,3416.00,136.92,-4,4,116.92,63.58,24.18,306,302
172.750000,TraderOne,Tick,,,,,,0.00,3421.00,3416.00,5.30,2,-2,15.30,1.70,22.00,1,3
172.750000,ExampleTwo,Cancel,1035,B,-1,3415.00,GFD,0.00,3421.00,3416.00,136.92,-4,4,116.92,63.58,24.18,306,302
172.750000,ExampleTwo,Insert,1037,B,1,3416.00,GFD,0.00,3421.00,3416.00,136.92,-4,4,116.92,63.58,24.18,306,302
172.750000,ExampleTwo,Insert,1038,S,1,3417.00,GFD,0.00,3421.00,3416.00,136.92,-4,4,116.92,63.58,24.18,306,302
173.000000,ExampleOne,Tick,,,,,,0.00,3422.00,3417.00,530.66,-101,101,25.66,93.84,1111.00,352,251
173.000000,ExampleTwo,Tick,,,,,,0.00,3422.00,3417.00,136.92,-4,4,116.92,63.58,24.18,306,302
173.000000,TraderOne,Tick,,,,,,0.00,3422.00,3417.00,5.30,2,-2,15.30,1.70,22.00,1,3
173.015000,ExampleTwo,Cancel,1037,B,-1,3416.00,GFD,0.00,3422.00,3417.00,136.92,-4,4,116.92,63.58,24.18,306,302
173.015000,ExampleTwo,Cancel,1038,S,-1,3417.00,GFD,0.00,3422.00,3417.00,136.92,-4,4,116.92,63.58,24.18,306,302
